iteration,node_id,radius,theta_rad,theta_deg
38,32,4.0,1.5707963003076346,89.99999848239167
38,19,4.0,1.5707963003077217,89.99999848239666
38,6,5.0,1.5707963003054923,89.99999848226894
38,7,5.0,1.8322333533419093,104.97923822959349
38,20,4.0,1.8322333560209016,104.97923838308844
38,33,3.0,1.832233358700633,104.97923853662574
38,8,5.0,2.0938773161686193,119.97033303464177
38,21,4.0,2.09387731884438,119.97033318795158
38,34,3.0,2.093877321522378,119.97033334138956
38,9,5.0,2.3603192550894123,135.23633162008568
38,22,4.0,2.3603192594089712,135.23633186757817
38,35,3.0,2.3603377947750026,135.2373938658235
38,10,5.0,2.6117324793893895,149.6412482862503
38,23,4.0,2.6117324820580343,149.64124843915238
38,36,3.0,2.6117324847324994,149.64124859238794
38,37,3.0,2.7994511431649594,160.39673545642577
38,11,5.0,2.808480072452046,160.9140549980979
38,24,4.0,2.808480076768758,160.91405524542728
38,12,5.0,3.0187403458487525,172.961081262996
39,0,5.0,0.13889499254348084,7.9580968682424915
39,1,5.0,0.32631432784539377,18.69643378018934
39,14,5.0,0.3263143298774811,18.696433896619368
39,27,4.0,0.3387765927423544,19.41046896195922
39,2,5.0,0.5247442083302323,30.065628461255926
39,15,5.0,0.5247442095908709,30.065628533485196
39,28,4.0,0.5247442108478709,30.065628605505992
39,29,4.0,0.7754428263258409,44.42960120216677
39,3,5.0,0.775447935672367,44.429893946158785
39,16,5.0,0.7754479377020772,44.42989406245261
39,4,5.0,1.0435630520549748,59.79175853854109
39,17,4.0,1.0435630533129503,59.79175861061778
39,30,4.0,1.0435630545695629,59.79175868261637
39,5,5.0,1.3070351985872828,74.88760055409472
39,18,4.0,1.3070351998439964,74.88760062609911
39,31,4.0,1.307035201099901,74.88760069805714
39,32,4.0,1.5707963143955506,89.9999992895698
39,19,4.0,1.5707963143954828,89.99999928956592
39,6,5.0,1.57079631439533,89.99999928955717
39,7,5.0,1.834557427693544,105.11239788121676
39,20,4.0,1.834557428946958,105.11239795303209
39,33,3.0,1.834557430201304,105.11239802490083
39,8,5.0,2.098029574225962,120.20823989677669
39,21,4.0,2.0980295754779665,120.20823996851128
39,34,3.0,2.0980295767314967,120.20824004033327
39,9,5.0,2.366144691093987,135.57010451697138
39,22,4.0,2.3661446931141854,135.57010463272022
39,35,3.0,2.366149802465,135.5703973769579
39,10,5.0,2.6168484179520206,149.93436997413727
39,23,4.0,2.6168484192012325,149.93437004571183
39,36,3.0,2.616848420453719,149.93437011747403
39,37,3.0,2.8028160360483807,160.58952961715943
39,11,5.0,2.8152782989233383,161.30356468307704
39,24,4.0,2.8152783009417353,161.30356479872268
39,12,5.0,3.002697636235926,172.04190171022708
40,0,5.0,0.15752424547676383,9.025474436801316
40,1,5.0,0.3219049260635538,18.443793667912445
40,14,5.0,0.32190492918063657,18.443793846508132
40,27,4.0,0.33708703673290524,19.313664533366822
40,2,5.0,0.5191435079677813,29.744731968170093
40,15,5.0,0.5191435098994981,29.744732078849314
40,28,4.0,0.5191435118251729,29.744732189182354
40,29,4.0,0.770360991410997,44.13843350936399
40,3,5.0,0.7703682017088821,44.13884662900184
40,16,5.0,0.7703682048191167,44.138846807205155
40,4,5.0,1.040098866508661,59.59327532728709
40,17,4.0,1.04009886843649,59.59327543774355
40,30,4.0,1.0400988703618315,59.59327554805749
40,5,5.0,1.3049623324588373,74.76883407343918
40,18,4.0,1.3049623343843861,74.768834183765
40,31,4.0,1.3049623363087077,74.76883429402051
40,32,4.0,1.5707963077978027,89.9999989115467
40,19,4.0,1.5707963077980833,89.99999891156278
40,6,5.0,1.5707963077990128,89.99999891161603
40,7,5.0,1.8366302792917992,105.23116352935374
40,20,4.0,1.8366302812118573,105.23116363936496
40,33,3.0,1.836630283133493,105.23116374946657
40,8,5.0,2.101493745242268,120.40672227552258
40,21,4.0,2.1014937471598696,120.40672238539305
40,34,3.0,2.1014937490803334,120.40672249542753
40,9,5.0,2.371224410786164,135.8611510164426
40,22,4.0,2.3712244138801095,135.86115119371263
40,35,3.0,2.3712316241849623,135.86156431374968
40,10,5.0,2.6224491037852147,150.255265634758
40,23,4.0,2.6224491056982218,150.25526574436523
40,36,3.0,2.6224491076169754,150.2552658543017
40,37,3.0,2.8045055788633624,160.68633328976452
40,11,5.0,2.8196876864362244,161.5562039778031
40,24,4.0,2.8196876895253946,161.55620415479953
40,12,5.0,2.9840683700985986,170.97452338513224
